feedback_id,ticket_id,rating,comments
9950,75278,3,Had to follow up multiple times.
9951,16625,5,Engineer was helpful and professional.
9952,16264,5,"Fast resolution, no complaints."
9953,88752,5,Engineer was helpful and professional.
9954,91191,5,Engineer was helpful and professional.
9955,92808,4,Great support experience!
9956,91700,4,Exceeded expectations.
9957,83483,5,"Issue resolved quickly, very satisfied."
9958,8765,5,"Fast resolution, no complaints."
9959,59988,4,Engineer was helpful and professional.
9960,99681,5,Great support experience!
9961,64702,1,Had to follow up multiple times.
9962,22779,2,Had to follow up multiple times.
9963,91492,5,Exceeded expectations.
9964,75484,5,Great support experience!
9965,45433,4,Exceeded expectations.
9966,27251,5,Great support experience!
9967,40180,4,Great support experience!
9968,40922,5,"Issue resolved quickly, very satisfied."
9969,86528,4,"Issue resolved quickly, very satisfied."
9970,26958,2,Response was slow.
9971,75880,2,Issue recurred after resolution.
9972,17635,5,Great support experience!
9973,27246,4,Engineer was helpful and professional.
9974,93609,4,"Issue resolved quickly, very satisfied."
9975,40839,4,Great support experience!
9976,63035,5,Great support experience!
9977,96474,5,Great support experience!
9978,14605,5,"Issue resolved quickly, very satisfied."
9979,77232,4,"Fast resolution, no complaints."
9980,39994,5,Exceeded expectations.
9981,8604,5,"Issue resolved quickly, very satisfied."
9982,59623,5,Exceeded expectations.
9983,43656,5,Exceeded expectations.
9984,4459,5,Exceeded expectations.
9985,20775,5,"Fast resolution, no complaints."
9986,44551,4,"Issue resolved quickly, very satisfied."
9987,92130,4,Exceeded expectations.
9988,23659,3,Took too long to resolve.
9989,15650,3,Not fully satisfied with the fix.
9990,94730,3,Took too long to resolve.
9991,41660,4,"Fast resolution, no complaints."
9992,95469,5,Exceeded expectations.
9993,85415,5,Engineer was helpful and professional.
9994,4087,4,"Fast resolution, no complaints."
9995,14047,4,Exceeded expectations.
9996,25815,4,Exceeded expectations.
9997,65339,5,Exceeded expectations.
9998,7808,5,Exceeded expectations.
9999,66466,5,Engineer was helpful and professional.
10000,50720,4,Engineer was helpful and professional.
10001,21613,5,Great support experience!
10002,1594,4,Great support experience!
10003,31924,5,Engineer was helpful and professional.
10004,39494,4,"Issue resolved quickly, very satisfied."
10005,95860,5,Exceeded expectations.
10006,95788,4,"Issue resolved quickly, very satisfied."
10007,31693,4,Great support experience!
10008,1389,5,Exceeded expectations.
10009,82654,4,"Fast resolution, no complaints."
10010,32226,4,Exceeded expectations.
10011,17120,4,Great support experience!
10012,43309,5,Great support experience!
10013,57702,5,Great support experience!
10014,63410,5,Exceeded expectations.
10015,62296,4,Engineer was helpful and professional.
10016,16492,4,"Fast resolution, no complaints."
10017,55399,4,Exceeded expectations.
10018,14481,3,Took too long to resolve.
10019,56820,5,Great support experience!
10020,13463,2,Response was slow.
10021,92234,4,Engineer was helpful and professional.
10022,68859,2,Took too long to resolve.
10023,22289,4,Exceeded expectations.
10024,66807,5,Great support experience!
10025,37639,5,"Issue resolved quickly, very satisfied."
10026,49357,3,Issue recurred after resolution.
10027,77535,4,Exceeded expectations.
10028,92703,4,"Issue resolved quickly, very satisfied."
10029,54933,4,"Issue resolved quickly, very satisfied."
10030,11801,4,Great support experience!
10031,4895,5,"Fast resolution, no complaints."
10032,81880,4,Exceeded expectations.
10033,33869,3,Issue recurred after resolution.
10034,49412,5,Great support experience!
10035,26709,5,Engineer was helpful and professional.
10036,87252,1,Had to follow up multiple times.
10037,38618,5,Engineer was helpful and professional.
10038,7347,4,"Fast resolution, no complaints."
10039,31606,4,Exceeded expectations.
10040,29260,4,Exceeded expectations.
10041,42803,4,Engineer was helpful and professional.
10042,20661,5,Great support experience!
10043,40708,3,Had to follow up multiple times.
10044,99459,4,Engineer was helpful and professional.
10045,33182,3,Not fully satisfied with the fix.
10046,62092,5,"Issue resolved quickly, very satisfied."
10047,77169,4,Engineer was helpful and professional.
10048,38840,5,Exceeded expectations.
10049,24379,3,Response was slow.
10050,46908,3,Not fully satisfied with the fix.
10051,7054,5,Great support experience!
10052,28576,2,Had to follow up multiple times.
10053,1499,2,Had to follow up multiple times.
10054,27677,5,"Fast resolution, no complaints."
10055,74024,2,Had to follow up multiple times.
10056,98745,4,"Issue resolved quickly, very satisfied."
10057,72441,5,Engineer was helpful and professional.
10058,97444,4,Great support experience!
10059,10710,5,Great support experience!
10060,80937,1,Had to follow up multiple times.
10061,26681,4,"Fast resolution, no complaints."
10062,85756,5,"Issue resolved quickly, very satisfied."
10063,72082,5,"Issue resolved quickly, very satisfied."
10064,90464,5,"Fast resolution, no complaints."
10065,38960,4,Exceeded expectations.
10066,46798,4,"Issue resolved quickly, very satisfied."
10067,31340,5,Exceeded expectations.
10068,20234,3,Not fully satisfied with the fix.
10069,41591,3,Not fully satisfied with the fix.
10070,78627,4,Great support experience!
10071,9700,2,Had to follow up multiple times.
10072,86925,5,"Fast resolution, no complaints."
10073,63852,5,"Fast resolution, no complaints."
10074,99867,4,Engineer was helpful and professional.
10075,51632,4,"Fast resolution, no complaints."
10076,13507,5,Great support experience!
10077,56000,4,Engineer was helpful and professional.
10078,14227,5,"Fast resolution, no complaints."
10079,42989,4,"Issue resolved quickly, very satisfied."
10080,92781,4,Exceeded expectations.
10081,19547,4,Engineer was helpful and professional.
10082,20838,4,Exceeded expectations.
10083,88038,4,"Issue resolved quickly, very satisfied."
10084,10647,5,Exceeded expectations.
10085,9658,5,Engineer was helpful and professional.
10086,8478,3,Had to follow up multiple times.
10087,15217,5,Exceeded expectations.
10088,20260,3,Had to follow up multiple times.
10089,45610,5,"Issue resolved quickly, very satisfied."
10090,13590,3,Response was slow.
10091,3294,3,Response was slow.
10092,41696,1,Had to follow up multiple times.
10093,36541,4,"Fast resolution, no complaints."
10094,69524,5,Exceeded expectations.
10095,75443,5,Engineer was helpful and professional.
10096,1302,2,Took too long to resolve.
10097,98889,4,Great support experience!
10098,80014,4,Great support experience!
10099,64634,5,Engineer was helpful and professional.
10100,19969,4,"Issue resolved quickly, very satisfied."
10101,85422,5,Exceeded expectations.
10102,35228,4,"Issue resolved quickly, very satisfied."
10103,92581,1,Response was slow.
10104,75068,5,Great support experience!
10105,87351,1,Had to follow up multiple times.
10106,84231,4,Exceeded expectations.
10107,83340,5,Exceeded expectations.
10108,5394,5,Great support experience!
10109,43075,3,Took too long to resolve.
10110,55150,3,Had to follow up multiple times.
10111,50854,3,Issue recurred after resolution.
10112,24370,5,Exceeded expectations.
10113,37126,5,Great support experience!
10114,61130,5,"Issue resolved quickly, very satisfied."
10115,12950,5,"Issue resolved quickly, very satisfied."
10116,14831,2,Response was slow.
10117,28700,2,Took too long to resolve.
10118,97888,5,Great support experience!
10119,91310,2,Took too long to resolve.
10120,7108,4,Great support experience!
10121,51,1,Had to follow up multiple times.
10122,76988,5,"Issue resolved quickly, very satisfied."
10123,67626,3,Took too long to resolve.
10124,61431,5,Engineer was helpful and professional.
10125,69718,1,Response was slow.
10126,73175,4,"Fast resolution, no complaints."
10127,94409,4,Exceeded expectations.
10128,59788,5,"Fast resolution, no complaints."
10129,49304,5,Engineer was helpful and professional.
10130,82191,2,Took too long to resolve.
10131,22334,5,Engineer was helpful and professional.
10132,52850,5,"Issue resolved quickly, very satisfied."
10133,57621,3,Response was slow.
10134,69564,5,Exceeded expectations.
10135,15142,4,"Fast resolution, no complaints."
10136,4702,4,"Fast resolution, no complaints."
10137,57772,5,Exceeded expectations.
10138,74447,3,Issue recurred after resolution.
10139,66860,4,Great support experience!
10140,58179,4,"Issue resolved quickly, very satisfied."
10141,10360,5,Great support experience!
10142,33192,2,Not fully satisfied with the fix.
10143,54942,5,"Issue resolved quickly, very satisfied."
10144,76612,4,Engineer was helpful and professional.
10145,55789,4,Exceeded expectations.
10146,642,5,Great support experience!
10147,7427,4,Engineer was helpful and professional.
10148,18287,5,"Issue resolved quickly, very satisfied."
10149,61931,4,Great support experience!
10150,30772,4,Exceeded expectations.
10151,32015,4,Great support experience!
10152,38413,4,Engineer was helpful and professional.
10153,57745,4,"Fast resolution, no complaints."
10154,97505,3,Response was slow.
10155,64104,5,Engineer was helpful and professional.
10156,41428,5,"Fast resolution, no complaints."
10157,27329,5,Great support experience!
10158,65638,5,"Issue resolved quickly, very satisfied."
10159,88743,5,Engineer was helpful and professional.
10160,61384,4,"Fast resolution, no complaints."
10161,64223,5,Engineer was helpful and professional.
10162,89366,5,"Fast resolution, no complaints."
10163,94075,2,Had to follow up multiple times.
10164,86209,3,Took too long to resolve.
10165,92664,4,"Issue resolved quickly, very satisfied."
10166,8558,5,Engineer was helpful and professional.
10167,50085,5,Great support experience!
10168,5686,4,"Fast resolution, no complaints."
10169,89602,5,Exceeded expectations.
10170,56667,4,Engineer was helpful and professional.
10171,11639,4,Exceeded expectations.
10172,46452,5,Exceeded expectations.
10173,11691,2,Response was slow.
10174,35089,4,"Fast resolution, no complaints."
10175,60702,2,Had to follow up multiple times.
10176,51554,1,Had to follow up multiple times.
10177,1316,1,Issue recurred after resolution.
10178,88655,1,Issue recurred after resolution.
10179,45615,2,Issue recurred after resolution.
10180,47241,1,Not fully satisfied with the fix.
10181,71217,4,Engineer was helpful and professional.
10182,3913,5,Exceeded expectations.
10183,64960,5,"Issue resolved quickly, very satisfied."
10184,55641,4,Great support experience!
10185,28848,5,Exceeded expectations.
10186,70026,5,"Issue resolved quickly, very satisfied."
10187,12780,5,Exceeded expectations.
10188,860,5,"Fast resolution, no complaints."
10189,11328,3,Issue recurred after resolution.
10190,5999,4,"Fast resolution, no complaints."
10191,87409,4,Great support experience!
10192,14116,5,"Fast resolution, no complaints."
10193,77714,2,Issue recurred after resolution.
10194,25290,2,Response was slow.
10195,44487,5,Engineer was helpful and professional.
10196,47405,5,Engineer was helpful and professional.
10197,69446,5,Engineer was helpful and professional.
10198,77261,1,Issue recurred after resolution.
10199,20388,4,Great support experience!
10200,80550,4,Exceeded expectations.
10201,49986,5,Exceeded expectations.
10202,19367,5,Exceeded expectations.
10203,93681,2,Had to follow up multiple times.
10204,20546,5,Engineer was helpful and professional.
10205,30544,2,Issue recurred after resolution.
10206,54070,2,Not fully satisfied with the fix.
10207,26779,5,Engineer was helpful and professional.
10208,34792,3,Took too long to resolve.
10209,7734,4,Exceeded expectations.
10210,69158,4,"Issue resolved quickly, very satisfied."
10211,45163,5,"Fast resolution, no complaints."
10212,91087,5,Engineer was helpful and professional.
10213,16408,5,Great support experience!
10214,22285,4,Engineer was helpful and professional.
10215,83776,5,Exceeded expectations.
10216,26868,4,Great support experience!
10217,58748,3,Issue recurred after resolution.
10218,44336,4,Engineer was helpful and professional.
10219,81040,4,Exceeded expectations.
10220,29267,5,Great support experience!
10221,88030,5,Exceeded expectations.
10222,64591,4,Great support experience!
10223,66358,5,"Issue resolved quickly, very satisfied."
10224,31225,5,Great support experience!
10225,78102,4,Exceeded expectations.
10226,24194,4,Great support experience!
10227,63500,4,"Issue resolved quickly, very satisfied."
10228,96994,5,Exceeded expectations.
10229,83796,4,"Fast resolution, no complaints."
10230,29971,1,Took too long to resolve.
10231,29173,2,Took too long to resolve.
10232,93669,3,Had to follow up multiple times.
10233,67882,2,Not fully satisfied with the fix.
10234,74920,5,"Issue resolved quickly, very satisfied."
10235,27772,3,Had to follow up multiple times.
10236,32369,4,"Fast resolution, no complaints."
10237,5630,4,"Issue resolved quickly, very satisfied."
10238,84559,5,Exceeded expectations.
10239,46581,5,Great support experience!
10240,32732,5,"Fast resolution, no complaints."
10241,40299,5,Engineer was helpful and professional.
10242,56592,5,"Fast resolution, no complaints."
10243,88352,4,"Issue resolved quickly, very satisfied."
10244,14333,3,Issue recurred after resolution.
10245,76781,3,Had to follow up multiple times.
10246,85414,5,"Issue resolved quickly, very satisfied."
10247,31903,5,Exceeded expectations.
10248,10458,4,Engineer was helpful and professional.
10249,96186,4,Engineer was helpful and professional.
10250,79232,4,Engineer was helpful and professional.
10251,34606,3,Not fully satisfied with the fix.
10252,55089,5,Great support experience!
10253,73670,5,"Fast resolution, no complaints."
10254,57752,5,Great support experience!
10255,74744,5,Great support experience!
10256,43254,5,Engineer was helpful and professional.
10257,48978,4,Exceeded expectations.
10258,85088,4,Engineer was helpful and professional.
10259,67598,5,"Issue resolved quickly, very satisfied."
10260,15899,3,Issue recurred after resolution.
10261,84796,5,Great support experience!
10262,81172,4,Great support experience!
10263,72187,5,Exceeded expectations.
10264,36154,5,Great support experience!
10265,87555,2,Had to follow up multiple times.
10266,41008,5,"Fast resolution, no complaints."
10267,60112,4,Engineer was helpful and professional.
10268,70739,4,Great support experience!
10269,71776,5,Exceeded expectations.
10270,70189,4,"Issue resolved quickly, very satisfied."
10271,26657,3,Had to follow up multiple times.
10272,93253,5,Exceeded expectations.
10273,4103,5,Great support experience!
10274,22928,5,Great support experience!
10275,92098,5,"Fast resolution, no complaints."
10276,95899,5,Exceeded expectations.
10277,68868,5,Engineer was helpful and professional.
10278,50979,4,"Issue resolved quickly, very satisfied."
10279,64989,4,Engineer was helpful and professional.
10280,43799,2,Issue recurred after resolution.
10281,82670,3,Response was slow.
10282,8926,5,Exceeded expectations.
10283,61690,2,Response was slow.
10284,71157,4,Exceeded expectations.
10285,85202,3,Issue recurred after resolution.
10286,56702,5,Exceeded expectations.
10287,55535,4,"Issue resolved quickly, very satisfied."
10288,89603,4,"Fast resolution, no complaints."
10289,99676,5,"Issue resolved quickly, very satisfied."
10290,53588,4,"Issue resolved quickly, very satisfied."
10291,85195,2,Had to follow up multiple times.
10292,32673,4,Great support experience!
10293,47494,1,Response was slow.
10294,17185,5,"Issue resolved quickly, very satisfied."
10295,94917,5,Engineer was helpful and professional.
10296,13805,4,Exceeded expectations.
10297,81818,5,Exceeded expectations.
10298,7018,4,Great support experience!
10299,47303,5,"Issue resolved quickly, very satisfied."
10300,17428,1,Took too long to resolve.
10301,73196,4,Exceeded expectations.
10302,41871,4,"Fast resolution, no complaints."
10303,28483,1,Took too long to resolve.
10304,19470,1,Took too long to resolve.
10305,48709,5,"Issue resolved quickly, very satisfied."
10306,87237,5,Exceeded expectations.
10307,92134,3,Took too long to resolve.
10308,72657,4,"Fast resolution, no complaints."
10309,48322,5,Engineer was helpful and professional.
10310,19492,5,Great support experience!
10311,61804,4,"Fast resolution, no complaints."
10312,18917,1,Issue recurred after resolution.
10313,36580,4,Exceeded expectations.
10314,36875,4,Great support experience!
10315,50228,5,Exceeded expectations.
10316,83358,4,Great support experience!
10317,96612,5,"Issue resolved quickly, very satisfied."
10318,8707,1,Issue recurred after resolution.
10319,30262,1,Not fully satisfied with the fix.
10320,16343,3,Had to follow up multiple times.
10321,41639,4,Engineer was helpful and professional.
10322,27457,5,Engineer was helpful and professional.
10323,68388,4,Engineer was helpful and professional.
10324,68197,5,Engineer was helpful and professional.
10325,98210,5,"Issue resolved quickly, very satisfied."
10326,88129,5,Exceeded expectations.
10327,28923,1,Response was slow.
10328,12256,5,"Issue resolved quickly, very satisfied."
10329,91960,3,Took too long to resolve.
10330,58863,5,"Issue resolved quickly, very satisfied."
10331,243,5,"Fast resolution, no complaints."
10332,71680,4,Engineer was helpful and professional.
10333,32866,5,Great support experience!
10334,97608,5,Exceeded expectations.
10335,76132,4,"Issue resolved quickly, very satisfied."
10336,55378,5,Exceeded expectations.
10337,28689,5,"Issue resolved quickly, very satisfied."
10338,11796,3,Not fully satisfied with the fix.
10339,40044,1,Response was slow.
10340,51793,4,Exceeded expectations.
10341,71340,5,"Fast resolution, no complaints."
10342,4043,4,Exceeded expectations.
10343,93875,5,"Fast resolution, no complaints."
10344,94799,4,"Fast resolution, no complaints."
10345,30295,3,Response was slow.
10346,24743,5,"Fast resolution, no complaints."
10347,96827,4,"Fast resolution, no complaints."
10348,74879,5,Engineer was helpful and professional.
10349,77548,5,"Fast resolution, no complaints."
10350,21537,4,Engineer was helpful and professional.
10351,26799,1,Took too long to resolve.
10352,88083,2,Not fully satisfied with the fix.
10353,73850,4,"Issue resolved quickly, very satisfied."
10354,18968,5,Exceeded expectations.
10355,88483,5,Engineer was helpful and professional.
10356,2803,5,Exceeded expectations.
10357,24736,4,"Fast resolution, no complaints."
10358,75631,4,"Fast resolution, no complaints."
10359,24381,2,Issue recurred after resolution.
10360,64571,4,Engineer was helpful and professional.
10361,58492,5,Great support experience!
10362,66574,5,Engineer was helpful and professional.
10363,98129,4,"Fast resolution, no complaints."
10364,76570,2,Had to follow up multiple times.
10365,62154,5,"Fast resolution, no complaints."
10366,82949,4,Great support experience!
10367,81723,5,Great support experience!
10368,20382,4,"Fast resolution, no complaints."
10369,40128,5,Exceeded expectations.
10370,33420,5,Engineer was helpful and professional.
10371,60189,5,Great support experience!
10372,75301,4,Exceeded expectations.
10373,10743,2,Had to follow up multiple times.
10374,56942,4,"Fast resolution, no complaints."
10375,11495,4,Engineer was helpful and professional.
10376,76704,4,Exceeded expectations.
10377,22880,5,Great support experience!
10378,72100,4,"Fast resolution, no complaints."
10379,2342,4,Engineer was helpful and professional.
10380,85600,4,"Fast resolution, no complaints."
10381,3919,3,Issue recurred after resolution.
10382,36948,3,Issue recurred after resolution.
10383,17852,4,Engineer was helpful and professional.
10384,53753,4,Engineer was helpful and professional.
10385,30633,4,"Fast resolution, no complaints."
10386,36183,4,"Fast resolution, no complaints."
10387,62758,4,"Fast resolution, no complaints."
10388,76503,4,Exceeded expectations.
10389,19162,4,"Issue resolved quickly, very satisfied."
10390,13329,4,"Fast resolution, no complaints."
10391,702,2,Not fully satisfied with the fix.
10392,96241,5,"Issue resolved quickly, very satisfied."
10393,41160,5,"Issue resolved quickly, very satisfied."
10394,32031,5,Great support experience!
10395,73151,1,Issue recurred after resolution.
10396,54456,5,Exceeded expectations.
10397,45439,4,"Issue resolved quickly, very satisfied."
10398,67893,5,"Issue resolved quickly, very satisfied."
10399,11043,5,Engineer was helpful and professional.
10400,26725,5,Great support experience!
10401,34056,3,Response was slow.
10402,79391,2,Had to follow up multiple times.
10403,15083,4,"Fast resolution, no complaints."
10404,73087,4,"Issue resolved quickly, very satisfied."
10405,68831,4,Exceeded expectations.
10406,12157,4,Engineer was helpful and professional.
10407,47683,3,Issue recurred after resolution.
10408,8631,4,Exceeded expectations.
10409,1194,3,Response was slow.
10410,31404,5,Great support experience!
10411,93188,4,"Fast resolution, no complaints."
10412,9312,2,Took too long to resolve.
10413,703,4,Great support experience!
10414,74164,5,"Issue resolved quickly, very satisfied."
10415,40209,5,"Fast resolution, no complaints."
10416,10462,2,Not fully satisfied with the fix.
10417,65681,3,Not fully satisfied with the fix.
10418,72422,5,"Issue resolved quickly, very satisfied."
10419,80484,4,Engineer was helpful and professional.
10420,43653,5,Great support experience!
10421,61578,5,"Fast resolution, no complaints."
10422,71450,4,Great support experience!
10423,61062,3,Had to follow up multiple times.
10424,39679,5,"Fast resolution, no complaints."
10425,64553,5,Great support experience!
10426,89949,3,Had to follow up multiple times.
10427,85020,5,"Fast resolution, no complaints."
10428,52249,5,Engineer was helpful and professional.
10429,26439,3,Took too long to resolve.
10430,12866,5,Great support experience!
10431,44765,4,Engineer was helpful and professional.
10432,90951,5,Engineer was helpful and professional.
10433,6032,4,Exceeded expectations.
10434,99109,5,Engineer was helpful and professional.
10435,48131,1,Response was slow.
10436,59559,5,"Issue resolved quickly, very satisfied."
10437,53015,1,Issue recurred after resolution.
10438,20875,4,Exceeded expectations.
10439,18573,5,Engineer was helpful and professional.
10440,89328,5,Great support experience!
10441,20324,5,"Issue resolved quickly, very satisfied."
10442,87992,4,Engineer was helpful and professional.
10443,98319,4,"Fast resolution, no complaints."
10444,82797,4,Great support experience!
10445,44806,4,Great support experience!
10446,42458,4,Great support experience!
10447,16707,5,Engineer was helpful and professional.
10448,58973,4,Engineer was helpful and professional.
10449,73519,4,Exceeded expectations.
10450,56501,5,Engineer was helpful and professional.
10451,29401,4,Great support experience!
10452,93536,4,Great support experience!
10453,91860,2,Took too long to resolve.
10454,54509,2,Not fully satisfied with the fix.
10455,65586,5,"Issue resolved quickly, very satisfied."
10456,41041,5,Exceeded expectations.
10457,51908,5,Exceeded expectations.
10458,81699,1,Issue recurred after resolution.
10459,34983,4,"Issue resolved quickly, very satisfied."
10460,55427,2,Took too long to resolve.
10461,4405,5,"Issue resolved quickly, very satisfied."
10462,58439,5,"Issue resolved quickly, very satisfied."
10463,72256,4,Exceeded expectations.
10464,46179,5,Exceeded expectations.
10465,22039,2,Had to follow up multiple times.
10466,21329,5,Exceeded expectations.
10467,33999,1,Took too long to resolve.
10468,91501,4,"Issue resolved quickly, very satisfied."
10469,1967,4,Engineer was helpful and professional.
10470,79607,4,Engineer was helpful and professional.
10471,93326,5,"Fast resolution, no complaints."
10472,86174,5,Great support experience!
10473,14863,5,Great support experience!
10474,15574,3,Not fully satisfied with the fix.
10475,19114,4,Exceeded expectations.
10476,63891,3,Had to follow up multiple times.
10477,8303,4,"Issue resolved quickly, very satisfied."
10478,69902,1,Took too long to resolve.
10479,8887,4,Engineer was helpful and professional.
10480,9815,2,Not fully satisfied with the fix.
10481,36469,4,Great support experience!
10482,89000,5,Great support experience!
10483,48509,4,Exceeded expectations.
10484,6070,5,Exceeded expectations.
10485,1744,5,"Issue resolved quickly, very satisfied."
10486,94376,4,Engineer was helpful and professional.
10487,22927,3,Had to follow up multiple times.
10488,27741,5,Engineer was helpful and professional.
10489,21649,4,"Fast resolution, no complaints."
10490,13139,3,Not fully satisfied with the fix.
10491,97832,5,Exceeded expectations.
10492,89114,1,Response was slow.
10493,29968,4,Great support experience!
10494,76235,5,Exceeded expectations.
10495,44311,2,Issue recurred after resolution.
10496,77836,5,Exceeded expectations.
10497,67083,1,Had to follow up multiple times.
10498,74741,5,"Issue resolved quickly, very satisfied."
10499,55074,3,Not fully satisfied with the fix.
10500,34164,1,Response was slow.
10501,35077,5,Exceeded expectations.
10502,58113,3,Took too long to resolve.
10503,94704,5,Engineer was helpful and professional.
10504,14277,2,Response was slow.
10505,24358,4,Engineer was helpful and professional.
10506,32221,2,Not fully satisfied with the fix.
10507,78748,5,"Issue resolved quickly, very satisfied."
10508,78371,4,"Fast resolution, no complaints."
10509,15010,5,Engineer was helpful and professional.
10510,33246,1,Issue recurred after resolution.
10511,59649,5,Great support experience!
10512,32650,3,Response was slow.
10513,48356,4,"Issue resolved quickly, very satisfied."
10514,66194,5,Exceeded expectations.
10515,1012,4,Great support experience!
10516,34293,1,Issue recurred after resolution.
10517,22569,4,Great support experience!
10518,84696,5,Great support experience!
10519,38709,4,"Fast resolution, no complaints."
10520,12783,4,"Fast resolution, no complaints."
10521,65977,4,Great support experience!
10522,75426,4,"Issue resolved quickly, very satisfied."
10523,99471,5,"Issue resolved quickly, very satisfied."
10524,34244,5,Exceeded expectations.
10525,88276,5,Great support experience!
10526,44381,3,Had to follow up multiple times.
10527,58856,5,"Fast resolution, no complaints."
10528,3675,4,"Fast resolution, no complaints."
10529,42101,5,Exceeded expectations.
10530,1483,4,"Fast resolution, no complaints."
10531,82642,4,"Issue resolved quickly, very satisfied."
10532,44439,3,Had to follow up multiple times.
10533,38996,4,"Fast resolution, no complaints."
10534,82734,2,Had to follow up multiple times.
10535,15689,3,Not fully satisfied with the fix.
10536,27854,5,Exceeded expectations.
10537,85716,5,Great support experience!
10538,31670,4,Great support experience!
10539,43007,3,Not fully satisfied with the fix.
10540,15606,4,"Fast resolution, no complaints."
10541,74063,5,"Fast resolution, no complaints."
10542,53461,4,"Issue resolved quickly, very satisfied."
10543,78168,5,"Fast resolution, no complaints."
10544,41502,2,Response was slow.
10545,72453,3,Response was slow.
10546,67884,5,"Issue resolved quickly, very satisfied."
10547,70912,4,"Issue resolved quickly, very satisfied."
10548,58055,4,"Fast resolution, no complaints."
10549,51487,3,Issue recurred after resolution.
10550,23812,5,"Fast resolution, no complaints."
10551,5176,3,Issue recurred after resolution.
10552,27206,4,Exceeded expectations.
10553,35879,5,Engineer was helpful and professional.
10554,8836,4,Great support experience!
10555,74815,3,Took too long to resolve.
10556,67212,3,Had to follow up multiple times.
10557,7855,5,Great support experience!
10558,43528,1,Issue recurred after resolution.
10559,61998,4,Engineer was helpful and professional.
10560,43947,4,Exceeded expectations.
10561,98527,3,Had to follow up multiple times.
10562,34481,2,Issue recurred after resolution.
10563,47415,5,Engineer was helpful and professional.
10564,99751,3,Not fully satisfied with the fix.
10565,27839,3,Had to follow up multiple times.
10566,70110,2,Issue recurred after resolution.
10567,21681,5,"Fast resolution, no complaints."
10568,97593,4,Engineer was helpful and professional.
10569,28528,5,Engineer was helpful and professional.
10570,28508,5,"Issue resolved quickly, very satisfied."
10571,34911,4,Exceeded expectations.
10572,89285,1,Response was slow.
10573,42908,5,Great support experience!
10574,49599,2,Had to follow up multiple times.
10575,91081,4,Great support experience!
10576,87767,5,"Fast resolution, no complaints."
10577,95897,5,Engineer was helpful and professional.
10578,70747,4,Great support experience!
10579,6235,3,Had to follow up multiple times.
10580,94956,4,Exceeded expectations.
10581,28357,5,"Issue resolved quickly, very satisfied."
10582,70151,5,"Issue resolved quickly, very satisfied."
10583,11309,4,"Fast resolution, no complaints."
10584,35573,2,Not fully satisfied with the fix.
10585,44396,1,Took too long to resolve.
10586,5870,4,"Issue resolved quickly, very satisfied."
10587,42582,5,Great support experience!
10588,4208,5,Engineer was helpful and professional.
10589,70613,3,Response was slow.
10590,95284,4,"Issue resolved quickly, very satisfied."
10591,41773,2,Response was slow.
10592,92523,4,Exceeded expectations.
10593,70662,5,Exceeded expectations.
10594,35277,3,Issue recurred after resolution.
10595,70460,4,Great support experience!
10596,51559,3,Not fully satisfied with the fix.
10597,53121,2,Took too long to resolve.
10598,75983,5,"Issue resolved quickly, very satisfied."
10599,77005,4,Exceeded expectations.
10600,12054,1,Response was slow.
10601,6712,4,Engineer was helpful and professional.
10602,86958,4,Great support experience!
10603,90477,5,Great support experience!
10604,9476,5,Exceeded expectations.
10605,87904,3,Had to follow up multiple times.
10606,31510,5,Exceeded expectations.
10607,69713,4,Engineer was helpful and professional.
10608,20812,1,Took too long to resolve.
10609,41342,5,"Fast resolution, no complaints."
10610,53687,4,"Fast resolution, no complaints."
10611,32660,5,Great support experience!
10612,34067,4,"Fast resolution, no complaints."
10613,64676,5,Exceeded expectations.
10614,4102,4,"Issue resolved quickly, very satisfied."
10615,36475,5,Great support experience!
10616,69392,5,"Issue resolved quickly, very satisfied."
10617,61652,4,Great support experience!
10618,25042,1,Issue recurred after resolution.
10619,45807,4,Great support experience!
10620,84399,4,Great support experience!
10621,14985,4,Great support experience!
10622,66259,4,Great support experience!
10623,49124,5,Exceeded expectations.
10624,26216,1,Issue recurred after resolution.
10625,67817,5,"Fast resolution, no complaints."
10626,16706,4,Engineer was helpful and professional.
10627,14849,5,"Issue resolved quickly, very satisfied."
10628,96763,3,Issue recurred after resolution.
10629,34187,5,"Issue resolved quickly, very satisfied."
10630,94298,2,Response was slow.
10631,78177,3,Not fully satisfied with the fix.
10632,9661,5,Exceeded expectations.
10633,15863,5,Exceeded expectations.
10634,52111,3,Issue recurred after resolution.
10635,26507,4,Exceeded expectations.
10636,23433,4,Great support experience!
10637,70903,5,Engineer was helpful and professional.
10638,17866,4,Engineer was helpful and professional.
10639,80718,5,"Issue resolved quickly, very satisfied."
10640,45095,3,Took too long to resolve.
10641,93556,5,Engineer was helpful and professional.
10642,70389,5,Exceeded expectations.
10643,53952,5,Engineer was helpful and professional.
10644,15435,4,Exceeded expectations.
10645,34145,4,Exceeded expectations.
10646,65647,5,Great support experience!
10647,90456,5,Great support experience!
10648,94449,3,Took too long to resolve.
10649,174,5,"Fast resolution, no complaints."
10650,51664,4,"Issue resolved quickly, very satisfied."
10651,40710,5,Engineer was helpful and professional.
10652,9551,5,Great support experience!
10653,85438,4,"Issue resolved quickly, very satisfied."
10654,70998,1,Took too long to resolve.
10655,40029,5,Great support experience!
